source	source_label	source_level	target	target_label	relation	tier	hops_source	hops_target	rules
v11234	Anhängerkupplung	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11242	Verdeckgriff	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11246	Tankentlüftungsventil	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11248	Unterfahrschutz	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11259	Frontschutzbügel	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11260	Getriebe Schiebedach	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11266	Ladebordwand	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed
v11288	Karosserieboden	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11290	Halterahmen, Scheibenreinigungsanlage	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11291	Karosserieboden Koffer-/Laderaum	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11292	Halter für Kühlergitter	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11293	Hauptscheinwerfergehäuse	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11294	Nebelscheinwerferrahmen	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11296	Reserveradwanne	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11297	Stoßfängerabdeckung für Anhängevorrichtung	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11298	Trittbrettstufe für Anhängevorrichtung	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11299	Dachsäule	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11300	Zier-/Schutzleistensatz für Stoßfänger	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11301	Nebelscheinwerferkappe	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11302	Rückstrahler	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11303	Leuchtenaufnahme	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11309	Abdeckung	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11310	Gitter	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11311	Haltersatz für Stoßfänger	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11313	Zier-/Schutzleistensatz für Kühlergitter	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11314	Reflektor für Positions-/Begrenzungsleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11315	Tagfahrleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11316	Außenspiegelblende	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11319	Kühlergittereinsatz	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11320	Tagfahrleuchtensatz	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11324	Ersatzradhalter	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11325	Persening	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11326	Abbiegelicht	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11329	Stellmotor Tankklappe	baugruppe	e177701	Elektro- & Hybridautoteile	<	derived	0	2	Hülle<-Seed+H3
v11334	Radmutternsatz	baugruppe	e33743	Autoreifen & Felgen	<	derived	0	2	Hülle<-Seed+H4
v11340	Überrollbügel	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11342	Dichtung für Heckklappe	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11344	Türblatt	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11346	Abdeckkappe Türgriff	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11348	Abdeckung Frontschürze	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11349	Abdeckung Griffmulde	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11355	Anhängebock für Anhängevorrichtung	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11356	Anschlagpuffer für Fahrerhaus	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11357	Anschlussleitung für Außenspiegel	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11360	Anschraubplatte für Anhängevorrichtung	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11361	Antennenkopf	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11366	Be-/Entlüftungsventil für Kraftstoffbehälter	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11379	Clip für Zier-/Schutzleiste	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11390	Dichtung für Blinkleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11393	Dichtung für Faltdach	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11396	Dichtung für Hauptscheinwerfer	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11399	Dichtung für Kennzeichenleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11400	Dichtung für Kotflügel	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11401	Dichtung für Kraftstoffeinfüllstutzen	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11409	Dichtung für Rahmen Hauptscheinwerfer	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11410	Dichtung für Schiebedach	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11411	Dichtung für Schlussleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11413	Dichtung für Türscheibe	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11414	Dichtung für Türsicherungsleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11425	Domstrebe	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11433	Druckschalter für Bremshydraulik	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11438	Einfüllstutzen für Kraftstoffbehälter	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11466	Führungsarm für Scheibenreinigung	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11471	Gasfeder für Reserveradhalter	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11473	Gasfeder für Verdeck	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11475	Blinkergehäuse	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11476	Rückfahrleuchtengehäuse	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11478	Rückleuchtengehäuse	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11481	Gleitbacke für Fensterheber	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11484	Glühlampe für Bremsleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11485	Glühlampe für Fernscheinwerfer	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11486	Glühlampe für Kofferraumleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11487	Glühlampe für Positions-/Begrenzungsleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11488	Glühlampe für Rückleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11489	Glühlampe für Tagfahrleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11490	Glühlampe für Zusatzbremsleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11499	Halter für Heckleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11512	Kabelsatz für Fernscheinwerfer	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11513	Kabelsatz für Hauptscheinwerfer	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11514	Kappe für Nebelscheinwerfer	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11515	Kappe für Wischarm	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11521	Koffer-/Laderaumwanne	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11528	Kondenswasserablaufschlauch für Innenraumluftfiltergehäuse	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11535	Kupplungspedal	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+ADJ
v11551	Lampenfassung für Hauptscheinwerfer	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11555	Lichtscheibe für Hauptscheinwerfer	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11556	Lichtscheibe für Kennzeichenleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11557	Lichtscheibe für Positionsleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11558	Lichtscheibe für Rückfahrleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11559	Lichtscheibe für Schlussleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11560	Lichtscheibe für Seitenmarkierungsleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11576	Montagesatz für Kotflügel	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11581	Montagesatz für Stoßfänger	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11603	Rahmen für Hauptscheinwerfer	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11604	Rahmen für Nebelscheinwerfer	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11605	Reflektor für Blinkleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11632	Rollenführung für Schiebetür	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11635	Schalter für Allradantrieb	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11636	Schalter für Bremsbetätigung	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11637	Schalter für Fahrstufe	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11638	Schalter für Handbremskontrollleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11639	Schalter für Hupe	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11640	Schalter für Kupplungsbetätigung	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11641	Schalter für Scheibenwischerintervall	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11642	Schalter für Türverriegelung	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11644	Tankklappenscharnier	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11646	Scheinwerferaufnahme für Beleuchtung	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11650	Schlosssatz für Schließanlage	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11658	Schwellerverkleidung	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11662	Seitenmarkierungsleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11682	Spritzwand	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11684	Spurverbreiterung	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11697	Stoßstangenabdeckung für Anhängevorrichtung	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11698	Stoßstangenhalter für Anhängevorrichtung	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11700	Stütze Kühlergitter	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11710	Türgriffrahmen	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11712	Umrüstsatz Stoßfänger	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11725	Verbindungsrohr für Heizungskanal	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11734	Vorschaltgerät für Gasentladungslampe	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11738	Warmluftkanal	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11742	Wischerlager	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11747	Zier-/Schutzleiste für Türscheibe	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11755	Pritschenaufbau komplett	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed
v11761	Schloss Hecktür	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11766	Scharniersäule	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11770	Glühlampe Xenon	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11780	Motor Schiebetür	baugruppe	e177701	Elektro- & Hybridautoteile	<	derived	0	2	Hülle<-Seed+H3
v11783	Reserveradhalter	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11790	Antennenverstärker	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11791	Spritzdüse für Scheinwerferreinigungsanlage	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11794	Aktor Fussgängerschutz	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11805	Elektro-Seilwinde	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11809	Heckleiter	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11811	Hydro-Seilwinde komplett	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11813	Konsole Seilwinde	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11817	Lufthutze Deckel	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11823	Schließzylinder Alarmanlage	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3|Hülle<-Seed+H7
v11834	Türschlüssel	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11840	Zündgerät Scheinwerfer	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11842	Hubzylinder für Scheinwerferreinigungsanlage	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11847	Rückleuchte in Stoßstange	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11848	Trennwand	baugruppe	e33694	Innenausstattung	<	derived	0	2	Hülle<-Seed
v11865	Antrieb Kofferraumabdeckung	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed
v11877	Elektrisches Heckklappenset	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed
v11878	Radarsensor	baugruppe	e262064	Fahrerassistenzsysteme	<	derived	0	2	Hülle<-Seed+ADJ
v11880	Panoramadach	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11882	Einstiegleistenset	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H7|Hülle<-Seed+H3
v11883	Einstiegleiste	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11891	Aktuator Motorhaube	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11895	Tür-Zuzieh-Hilfe	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11897	Heckklappenscharnier	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11901	Blinker Dach	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3|Hülle<-Seed+H7
v11936	HV-Ladeanschluss	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v11944	Hardtop Ladefläche	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed
v11945	Doppelrohrbügel	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11947	Schwellerrohre	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v11958	Teilepaket Karosserie	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v12056	Markise	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v12059	Blende Seitenblinker	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v12060	Rahmenspitze	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v12061	Kotflügelträger	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v12065	Verdeckbezug	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v12066	Verdeckschloss	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v12068	Halter	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v12070	Heckklappenleiste	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v12071	Motor Heckspoiler	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v12073	Heckscheibenöffner	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v12074	Blende Heckleuchte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v12075	Beplankung	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v12076	Abdeckung Schiebetürschienen	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v12077	Motor Ausstellfenster	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v12078	Motor Drallklappen	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v12095	Abgasrohr Heizgerät	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v10006	Antenne Dach	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v10007	Aufprallträger	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10014	Behälter Heckwischer	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed
v10023	Dämpfer Hecktür	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10037	Fanghaken Klappe	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v10065	Kennzeichenverstärkung	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+ADJ
v10066	Klappenscharnier	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10067	Klappenschlosszug	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10068	Klappenstützen	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v10088	Kugelkopf Anhängerkupplung	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed
v10109	Motorhaubenscharnier	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10110	Motorhaubenzug	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10124	Pralldämpfer	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10125	Querträger	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v10131	Scheibenwaschdüse	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v10132	Scheinwerfertragrahmen	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v10133	Schiebedach	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10134	Schiebedachdeckel	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10135	Schließbolzen	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10136	Schließplatte	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10137	Schließzylinder	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10138	Schließzylinder Heckdeckel	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10139	Schließzylinder Hecktür	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10140	Schließzylinder Satz	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3|Hülle<-Seed+H7
v10141	Schließzylinder Schiebetür	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10142	Schloss Heckdeckel	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10143	Schloss Hecktür	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10144	Schloss Motorhaube	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10145	Schlosszapfen	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v10151	Spiegelglas	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed
v10152	Stellelement für Zentralverriegelung	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v10154	Stütze Heckwischer	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v10161	Tankklappe	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10162	Tankklappenzug	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10163	Tankverschluss	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v10167	Türbremse	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10168	Türfeststeller	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10169	Türschloss	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v10179	Vorderwand	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H4
v10181	Wischerarm	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed
v10182	Wischergetriebe	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v10191	Antenne elektrisch	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v10192	Blinker	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v10193	Blinker Außenspiegel	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3|Hülle<-Seed+H7
v10194	Blinker Kotflügel	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v10205	Fensterheber	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v10206	Hauptfernscheinwerfer	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v10207	Fernscheinwerfer	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v10210	Hauptscheinwerfer	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
